Name,Country,Rating,Pos_Review,Neg_Review
Natasha,Vương Quốc Anh,10,Excellent property and staff it was a very good stay I booked their middle category room but as the hotel had empty rooms they upgraded me to one level up which was their top category room as well. It was big and nice with an amazing view of the beautiful Hanoi city close to lake and old quarters everything was within few minutes walk.,
Xavier,Úc,10,"We were welcomed with friendly smiles and hot tea,the check in was earlier than the official, as the room was ready! The furniture of the room is clean and well maintained. Location is just minutes away from the Old quarter streets and this was our aim-to be near it. The breakfast is wonderful and tasty!",
Mariam,Úc,10,"The location was in a nice, within walking distance of the old quarter. There are fantastic coffee places around. The room was absolutely lovely, clean and spacious. The staff were very kind and helpful.",
Ashley,Úc,9,"staff were so kind - helped us with our luggage, did our laundry super quickly, and location was close to everything","our particular room had no windows, but im pretty sure all the other rooms do - so make sure to check!"
Henry,Vương Quốc Anh,10,"The staff were so lovely, happy and very helpful. They checked up on us to make sure we were okay whenever we’d leave in the morning and come back at night! The hotel is beautiful, the room was gorgeous, clean and the beds were so comfy. Great location, small convenience store opposite, as well as a tasty coffee shop so it’s perfect.",
Robert,Mỹ,10,This hotel was lovely the room was very nice it was the perfect size for our stay and the staff were absolutely lovely and very helpful with suggestions of cafes and restaurants. If your visiting hanoi I suggest getting the grab app for transportation as it’s very cheap. Overall we loved our stay here at the hotel and would definitely come back and have already referred all our over travelling friends.,
Gabriel,Úc,10,"I stayed for 2 days and I was very satisfied with the service, quality and cleanliness of the rooms. After hearing about my traumatic experience at another hotel nearby, they were generous enough to give me an upgrade to a larger room. The staff at the reception desk was very friendly, very helpful in getting me settled in and with tips and recommendations. They would also make sure I am satisfied with the service.",
Bradley,Vương Quốc Anh,10,"We are really happy with our stay here for the price we paid and we’d choose this hotel again if we return to Hanoi. Good service from the staff. Clean rooms and toilet, housekeeping everyday is well done with supplies always restocked and towels always changed. Its surroundings are quiet and you won’t hear noise during sleep hours. Quick and easy check in and check out process, we checked in at 2am in the night with no problem. Free baggage store post-checkout If you’re here, be sure to try the drinks at the skybar.",
Veronica,Mỹ,10,"I was traveling Asia for 1 month and stayed in this hotel for one night. It was excellent value and of a very high standard. Spacious room, nice decoration and a very comfy bed. I got an amazing sleep after a long week. This is in the perfect location in Hanoi with lots to do and see, walking street, night market, temples and beer street also. Most of all the staff were just amazing, so attentive and they even upgraded my room for free upon arrival. If you are in Hanoi and want a good value, clean, good location hotel with incredible staff this is the place for you.",
Johanne,Vương Quốc Anh,8,We were upgraded to a lively room- which was nice. The staff were friendly. We had a nice breakfast. All was good.,
Noah,Úc,10,"His was our second stay and we were treated so well. The staff are excellent in all areas. We had a very early taxi to the airport. 5am, and the reception team arranged a pack up breakfast for us. The bed was super comfortable and the room very clean. The daily breakfast in the restaurant was delicious with buffet style and fresh cooked to order items. Fabulous stay and easy access to the Old Quarter restaurants and shops.",
Amber,Úc,10,"This hotel is very strategically located in the old quarter of Hanoi, it is also very close to everything you need for your stay. The room is new, very well equipped and the service throughout my stay was eccellent.",
Abbey,Úc,9,"The breakfast was fantastic with options for western and vietnamese dishes. There was so much to choose from. The staff was kind and courteous. Great location as well, right in the old quarter.",
Jack,Vương Quốc Anh,10,"The hotel offers excellent service, with a highly attentive and friendly staff who go above and beyond to ensure guests have a comfortable stay. From the moment you check in, you’ll notice the team’s professionalism and commitment to meeting your needs. Additionally, the hotel boasts a prime location, conveniently situated near a variety of dining options. Whether you're in the mood for local cuisine or international flavors, you’ll find an array of restaurants and cafes just a short walk away, making it the perfect spot for food lovers.",
Erin,Vương Quốc Anh,10,"They had someone at the door to open it for us and with a smile. We got our laundry done and it was ready on the same day, all packaged neatly and clothes were clean and smelled so good! Our room was clean and bed was comfy. The breakfast buffet was delicious and there was plenty of variety including additional food on the menu such as pho and pancakes. The receptionist also let us extend our late checkout to 5pm for half price and we could store our bags as well when roaming town after our stay (we were catching a night train to Sapa and needed somewhere to place our bags).",
Kristina,Mỹ,10,"Rooms are big and price is affordable 2. Air conditioning is mounted im a way, that it doesnt blow air directly on you/bed, therefore you can have it on even during the night without risking catching cold. This is not a standard in every hotel in Hanoi.",
Jay,Vương Quốc Anh,10,"The location was perfect, with a selection of popular restaurants just a short walk away and a convenience store only 2 minutes from the hotel. The room was clean, beautifully decorated, and had exceptional lighting. The staff were incredibly friendly and went out of their way to help.",
Jeff,Mỹ,10,The staff was great. The breakfast exceeded my expectations. The location was great for the experience we wanted.,
Ashton,Úc,10,"Staff is great, they explain everything you might need.",
Morgan,Vương Quốc Anh,10,"The property is beautifully designed and has a charming, pleasing look. It's just a 5-10 minute walk to the Old Quarter, with plenty of shops and cafés nearby.",
Samantha,Úc,10,Breakfast was completely sufficient and good.,
Sharon,Mỹ,10,"This was our 2nd stay at Ancient Paradise Hotel. Room super clean and spacious, perfect location in the old quarter and walking distance to everything. The breakfast is an outstanding buffet. 5 star service for an awesome 3 star hotel at the old town. Highly recommend and we will be back. You won’t be disappointed if you book here. They also organise all your tours and transfers at good prices including taxi to the airport.",
Alan,Mỹ,10,"With a central location, near Hoan Kiem Lake and the old town. Using the services here, I am very well taken care of, and the staff is very enthusiastic and supportive. Clean room with enough space. The bed is very comfortable, which is good for quite and sleep in. Support for early check-in and luggage storage.",
Katherine,Mỹ,10,"The rooms were amazing—spacious, well-appointed, and beautifully decorated. The location is fabulous, right in the super center, making it easy to explore the city. The service was the best I’ve ever experienced, with staff going above and beyond to ensure a comfortable stay.",
Liam,Vương Quốc Anh,10,"The hotel's location is so good, within walking distance to many food stalls, and is in the Old Quarter, and even a convenient Circle K store just a minute away. We are served with a welcome drink, and the room was spacious enough and comfortable. The staffs are friendly and can speak English well. The bathroom is clean, and the hot water supply is strong, allowing for a comfortable and relaxing bath.",
Mary,Mỹ,9,"The location of the hotel was perfect for exploring Ha Noi. The staff were helpful at all times, including to arrange transportation for us (there were two of us and we arrived at different times on the check-in day, for example). Each question or request from us was dealt with courteously; and with a helpful attitude.  A self-serve buffet breakfast was provided (starting at 6am)WITH table service for any other requests(for example, preparation of eggs according to preference). The staff were welcoming and helpful and made our stay an enjoyable one in every way.","There wasn't any part of staying at this hotel that we didn't like; it was an excellent value, well-located and offered an efficient and helpful staff group."
Eckart,Cyprus (Cộng hoà Síp),10,Excellent location. In Hanoi's lively Old Quarter. Tour busses pick up passengers directly at their hotels in this quarter.,
William,Vương Quốc Anh,9,,The only flaw was the fluctuating temperature of the water in the shower
Archie,Úc,10,"Beautiful hotel in the Old Quarter. The staff are extremely welcoming and helpful, nothing is too much trouble for them. We had a room with a balcony that was actually big enough for us both to sit out on, this is the end of 3 months of travelling,so to be able to just sit and watch the world go by down below was lovely. The room we had was beautifully decorated, the bed was really comfortable and their pillows are the best pillows😊",
Rachel,Mỹ,10,"The staff at Ancient Paradise Hotel were exceptionally friendly and attentive. They went above and beyond to ensure my stay was enjoyable, providing helpful recommendations for dining and sightseeing. Their genuine hospitality truly made me feel welcome.",
Helen,Vương Quốc Anh,9,The staff were very friendly and helpful. The room was a good size we chose a balcony room. The room was clean.,
Naomi,Vương Quốc Anh,10,"This was our 2nd stay at Ancient Paradise Hotel. Room super clean and spacious, perfect location in the old quarter and walking distance to everything. The breakfast is an outstanding buffet. 5 star service for an awesome 3 star hotel at the old town. You won’t be disappointed if you book here. They also organise all your tours and transfers at good prices including taxi to the airport.",
Hollie,Vương Quốc Anh,10,The location is excellent. Right in the old town and short walk from so many food and drink options. The service was excellent and the staff on the front desk were great. Very helpful and super friendly and nothing was too much trouble for them. The rooms were clean and comfortable and quiet. Just what we needed.,
Isabella,Úc,10,"The staff are very friendly and helpful and the rooms are very clean and comfortable, Breakfast is a good buffet with a huge choice of food and tours can be suggested and arranged if you want them. It is in the centre with lots of restaurants, street food, coffee shops etc. and there is also a very gorgeous slybar on the rooftop.",
Mary,Mỹ,10,Right in the old town and short walk from so many food and drink options. The service was excellent and the staff on the front desk were great. Very helpful and super friendly and nothing was too much trouble for them. The rooms were clean and comfortable and quiet. Just what we needed. Would definitely recommend if you are in Hanoi.,
Oscar,Vương Quốc Anh,10,"The decor is very nice and the rooms small but mangable. Beds very clean and comfortable. We had no window (but lightwell) but this didnt effect our experience of the room. What they did well, for example, was give us an extra card to leave in the room so that the AC stayed on and kept the room cool and dry. A very considerate touch. The desk staff were also very helpful in arranging transport for us (to Ninh Binh).",
Aidan,Úc,10,"Right in the heart of the old quarter, this gem of a hotel is right where you want to be on your next trip to Ha Noi. The room was so quiet and comfortable with a large bed and shower. And we enjoyed the rooftop bar after a long day. The breakfast was outstanding - so many options and everything we tried was delicious.",
Heike,New Zealand,9,Very helpful staff,
Charlie,Vương Quốc Anh,10,The location could not be better for exploring the city and we had the opportunity to leave our biggest bag here when travelling to other cities as we kept coming back. The staff were truly exceptional and made us feel like we were returning home when we went back to the hotel and the process was super smooth.,
Victoria,Úc,10,"The beds are very comfortable and the price for the room is extremely reasonable. The delicious buffet breakfast is free. Most importantly, the service was impeccable! Everybody was consistently friendly and extremely helpful. They also have a lovely Christmas decoration, we was impressed by their lobby.",
Gerald,Mỹ,10,"I just finished my stay at your hotel. I want to share the things that make me come back here again. The hotel is very nice, new, on the 7th floor I watched the fireworks. Breakfast is very good. The staff always helpfrl and friendly.",
Trey,Mỹ,10,"The location in the Old Quarter is superb. The decor is very nice and the rooms small but mangable. Beds very clean and comfortable. We had no window (but lightwell) but this didnt effect our experience of the room. What they did well, for example, was give us an extra card to leave in the room so that the AC stayed on and kept the room cool and dry. A very considerate touch. The desk staff were also very helpful in arranging transport for us (to Ninh Binh).",
Savannah,Úc,10,"The staff are extremely welcoming and helpful, nothing is too much trouble for them. We had a room with a balcony that was actually big enough for us both to sit out on, this is the end of 3 months of travelling, so to be able to just sit and watch the world go by down below was lovely. The room we had was beautifully decorated, the bed was really comfortable and their pillows are the best pillows. Thank you to all of the staff🙏",
Robert,Úc,10,"The concierge and staff were amazing, very helpful and friendly. The taxi service the hotel organised was great value for money.",Not elderly friendly because of the stairs up to first floor.
Sas,Việt Nam,9,very nice hotel,
Emma,New Zealand,10,"The room was nice and clean, super spacious as well! We arrived after a long day of travelling and the staff were so welcoming and helpful! Gave us a map of where to find good food and things to do nearby. They wouldn't let us carry our bags and were super helpful with absolutely everything! Also the breakfast was delicious and you can order hot food made fresh as well!",
Grace,Úc,10,"Free Wi-Fi, and sometimes breakfast options.",
Robert,Vương Quốc Anh,10,"I recently had the pleasure of staying at Hanoi Ancient Paradise Hotel. Nestled in the heart of the vibrant Old Quarter, this hotel offers the perfect blend of comfort and cultural immersion.",
Ha,Úc,10,Loved the service! Definitely will be back,N/A
Summer,Úc,10,"Upon entering the hotel, I was greeted by a warm and inviting atmosphere. The decor beautifully reflects local culture, with traditional elements that add character to the space. My room was immaculate, with attention to detail in cleanliness and comfort, creating a cozy retreat after a day of exploring.",
Mollie,Vương Quốc Anh,10,It offered the comfort of modern amenities while allowing me to experience the essence of the Old Quarter. I highly recommend this hotel to anyone looking for a memorable stay in the heart of the city.,
Tamar,Hà Lan,10,"Friendly staff, great location and nice room",
Ashton,Mỹ,10,The staff were amazing and went above and beyond to help make our stay comfortable. They gave us balloons to celebrate our honeymoon! They helped my partner when he lost a jumper by calling the taxi companies/previous accomodation and speaking to them in Vietnamese for us. Laundry service was efficient. They provided recommendations and a map of key places to visit. The hotel is centrally located in the old town- we walked to each place we visited.,
Jordan,Vương Quốc Anh,10,"Customer service is usually a highlight, with staff being friendly and knowledgeable about the area. They often offer personalized recommendations for dining and attractions.",
David,Hà Lan,10,"The staff was very welcoming! We really enjoyed the location as it was right on the night market, and the rooms were nice and clean, we got one with a very cute balcony overlooking the bustling street.",
Katerina,Hy Lạp,8,Very convenient location. Staff was very helpful and friendly.,Cleaning can definitely be improved.
Gabriel,Úc,10,Quick and easy check in. Large comfortable room with everything you need including a safe. Friendly professional staff dedicated to delivering quality customer service. The hotel location is very good,
Ellie,Úc,10,"This hotel have boast charming, traditional architecture with vintage décor. The ambiance often embodies the spirit of the old town, providing guests with a sense of nostalgia.",
Vanessa,Thụy Sỹ,8,"Staff was nice, location is ideal, breakfast was good but not more. Room was spacious enough, bathroom could be updated. They surprised us with a cute honeymoon surprise.",
Esther,Pháp,10,"The location is fantastic.
The staff is very helpful and the room was spacious and the complimentary breakfast was good!",
Scott,Mỹ,10,"Spacious room, bed was very comfortable. Staffs were very friendly, smiley and helpful.",
Dominic,Vương Quốc Anh,10,"The location is right at the old center, everything is within a walking distance.",
Courtney,Vương Quốc Anh,9,"The staff were really friendly and accommodating, the hotel decor was nice and the hotel was very central and great location. They offered support looking at tours / taxis. We had laundry done in the hotel, great service.","Our particular room was on the top floor (floor 6, the elevator only went to floor 5), we didn’t choose a room with a balcony (maybe our mistake) but our room had very small windows that didn’t let in minimal day light and it let the room down for us. Also issue with windows closing and let in bugs."
Victoria,Úc,10,"The staffs were lovely. So accommodating, warm and good communication. The location was amazing. Close to everything but in a quiet street off the main road. The room was large, very clean and comfortable.",
Natalie,Vương Quốc Anh,8,Really helpful and friendly service from everyone we encountered in the hotel. We only stayed for one night but enjoyed our time there and would recommend it. They looked after our bags for us after we checked out and booked us a transfer to the airport in the evening.,The room was a little noisy as it overlooks a busy street but that was OK.
Richard,Mỹ,10,"The room was a good size, the beds were very comfortable. The lady at front desk is very helpful, always smile and helped us to bring luggage.",
Aaron,Vương Quốc Anh,10,"The receptionist was very enthusiastic with us, especially Johnny. He worked very quickly in check in and payment procedures. He also introduced us to many nightlife activities on weekends such as: night market, walking street. Regarding the room, there is no need to discuss because the room was very satisfactory to us, surpassing all expectations.",
Annabelle,Úc,10,Staff were super lovely. They kept our luggage for us when we went on a night trip which was very kind.,
Max,Úc,10,This is my third time in Hanoi and I think room in this hotel is super large compared to another one in the old quarter (you will find most of them is very tiny room size). They helped us to organize Ha Giang loops which was exceptional experience.,
Linda,Mỹ,10,"The location is perfect, walking distance to all the shops and famous restaurants and right next to Hoan Kiem. Good location and friendly staff. They offer a very flexible early check in at 10:30 am and help me to keep our luggage after we checked out.",
Declan,Úc,10,They offer a very flexible early check in at 11:00 am and help me to keep our luggage after we checked out.,
Mask,Mỹ,10,"The location is perfect, walking distance to all the shops and famous restaurants and right next to Dong Xuan Market. Good location and friendly staff. They offer a very flexible early check in at 10:30 am and help me to keep our luggage after we checked out.",
Lily,Úc,10,"The location is right near the center and near Dong Xuan market, so we could buy a lot of local fruits and some gifts to bring home. Besides, the receptionist is always attentive and considerate, they are always willing to help us whenever we have trouble and they also show us famous places in Hanoi. Rooms are always cleaned, we booked a room with a balcony. The city view is very beautiful and quiet at night. We will come back here when we have a chance.",
Josh,Vương Quốc Anh,10,Luggage storage and spacious rooms.,
Francis,Mỹ,10,"The hotel's location is central so it is very convenient for sightseeing. New room, clean and super nice view.",
Ray,Mỹ,10,"The hotel has just opened so it is very beautiful and new. The room is large, clean, with a balcony overlooking the old town, very beautiful. The hotel serves a very delicious breakfast. The staff is warm, professional, and supportive to guests. I and a group of friends booked a tour to Sapa from the hotel and got a very favorable price.",
Darlene,Mỹ,10,"Full amenities, attentive service, useful and professional tour. Buying a tour at the hotel will be safer and more thoughtful",
Wong,Singapore,8,"Location was in the heart of Hanoi, less than 1 minute walk to the shopping districts and tattoo studios.

The staff (especially the bellboys) were very nice and helpful.","Paid more than my previous stay for a downgrade, place was less cozy and did not have a smart TV as advertised. However, the location was much better. There was no need for a vehicle."
Hongmei,Úc,10,Location and staff,
Sumaiya,United Arab Emirates (Các Tiểu Vương Quốc Ả Rập Thống Nhất),9,"Location, staff,breakfast",Smaller than we thought
Anastasia,Hy Lạp,9,"Location, friendly staff",
Sebastian,Vương Quốc Anh,10,"The room is clean, very airy and quiet, fully equipped, located right in the old town night market, very close by walk. Friendly and attentive staff.",
Sharon,Mỹ,10,"The room is very clean to every detail, there is free drinking water, tea, coffee, the location is right in the center of the busy walking street on weekends. The staff is dedicated and attentive.",
Patrick,Úc,10,The most friendly hotel in its class with attentive staff. Buying a tour at the hotel makes you feel secure and satisfied.,
Katie,Vương Quốc Anh,10,Central location so going to tourist attractions in Hanoi is very easy.,
Bennie,Mỹ,10,"The hotel is located in the center of the old town so transportation is very convenient. Breakfast is full and quite delicious. The hotel has just opened so it is very clean and modern, everything is very new. All staff are friendly and cheerful. bloom. The receptionists provided all the information I needed.",
Aaron,Úc,10,My family and I had great experiences here,
Isabel,Vương Quốc Anh,10,"Modern hotel, enthusiastic and friendly staff. The hotel location is very convenient for exploring Hanoi's Old Quarter, only 500m to Hoan Kiem Lake.",
Mary,Mỹ,10,I had a wonderful stay here and will recommend my friends and relatives to this hotel.,
Brooke,Úc,10,"The central location is very convenient to move around, whether walking or booking a car. The hotel supports both airport pick-up and drop-off bookings. I have had very good experiences at this hotel and am very impressed with The service attitude of the hotel staff is very enthusiastic, friendly and professional",
Annabel,Vương Quốc Anh,9,"Fantastic location in the old town. Comfortable and clean rooms. Morning breakfast was good - buffet for cold options and also could order cooked breakfast. Lovely staff on reception, very helpful and friendly. Would definitely recommend.",
Spencer,Vương Quốc Anh,10,"New hotel, quite nice and clean rooms with smart TV, air conditioning, hot and cold water. Central location, very convenient for walking on weekends, near walking street, near lake shore, can rent a car honda at hotel, affordable price,",
Matthew,Vương Quốc Anh,10,"Convenient location, clean rooms, good value for money, car parking, can leave the car overnight",
Dominic,Vương Quốc Anh,10,"Clean room, delicious breakfast, many options, convenient location, can go by car, affordable parking. Warm and attentive staff.",
Charles,Mỹ,10,"All service staff are very enthusiastic and polite. The receptionist provided us with a map of the Old Quarter, instructions, and introduced famous dishes of Hanoi when we checked in. The hotel location can walk around to experience the lifestyle of Hanoi. Room is always clean and tidy. Very cozy.",
Kancharee,Thái Lan,10,Staffs are really friendly,
Luuk,Hà Lan,10,"Beautiful location in the old quarter, wonderful people working in the staff who go the extra mile for you, good beds and a nice breakfast.",
Wendy,Mỹ,8,Great location. The street transforms at night to night market. Did not hear any noice from the market at night.,Nothing
Harley,Canada,8,"It was located right in the heart of the old quarter 
Good bed and breakfast 
Staff was very helpful they even booked transfers to and from our next hotel","We were in a room right next to hotel lobby and the breakfast restaurant 
It was also right in the street 
Quite noisy"
Andrabi,Mỹ,10,"Helpful hosts, clean and tidy rooms. Great location",Nothing much
Elien,Bỉ,9,"The Hanoi Ancient Paradise Hotel is located in the Old Quater of Hanoi which is the perfect location for your stay in Hanoi. It’s vibrant and busy and we loved the atmosphere there. 

The best part of your stay in this hotel will be the staff, when we arrived Thanh was at the door and helped us carry our bags upstairs, he was really kind and the next morning we saw him again at breakfast were he took our orders. We also asked the staff to book us a bus to Sapa, Catherine was eager to help and arranged a VIP night bus  for us to get there. She followed up the next day by reminding us when the bus would arrive at the hotel. When she heard from the bus service that the bus couldn’t pick us up at the hotel she made sure her  colleagues Johnny and Bay took care of us when we came back at the hotel half an hour before the pick up time. Johnny arranged a taxi to bring us to the pick up location and Bay even followed the taxi with his motorcycle to make sure that we would get on the bus! 10 out of 10 for the staff of the hotel, can’t recommend it more 😊",
Ruth,Vương Quốc Anh,10,Lovely friendly staff. Good location. Large and clean room,All was good.
James,Mỹ,10,"This hotel is located in Hanoi's Old Quarter, with convenient transportations. The hotel owner and staff are warn,friendly. We forgot one of our backpacks on the bus,the staff halped us find it. We arevery grateful.",
Sophia,Úc,10,"From the moment we arrived, we knew this was going to be great. From the doorman to the receptionist, all are smiles and happiness. The room has clean, comfortable beds and pillows as well as modern toilet facilities. Complimentary tea, coffee and water in the room are also fully provided. Delicious breakfast too.",
Pablo,Mỹ,10,Everything clean and tidy. A great breakfast and an exceptional staff.  Thanks to Hanoi Ancient Hotel👏🏻👏🏻,
Sophie,Úc,10,"The hotel is very nice, the room is clean. Very convenient location near the lake, friendly and professional staff.",
Dakota,Úc,10,"The hotel is quite new, the rooms are clean, the staff cleans the room every day, and is also provided with free drinking water every day, the room is fully equipped such as smart TV, iron, hair dryer, etc. dedicated and thoughtful.",
Eliza,Úc,10,"This is the second time we have booked a room at this hotel because very close to the lake, right at the night market, very attentive and dedicated staff. The room is quite new, fully equipped with necessary equipment, don't expect anything more with a reasonable price",
Yasmin,Vương Quốc Anh,10,"The central location is very convenient to move around, whether walking or booking a car. The hotel supports both airport pick-up and drop-off bookings. I have had very good experiences at this hotel and am very impressed with The service attitude of the hotel staff is very enthusiastic, friendly and professional",
Mark,Úc,10,"Location, staff",Pillows too big and hard
Alexandra,Vương Quốc Anh,9,"The hotel is new, the rooms are clean, the staff are friendly and professional, you can park your car overnight, near the night market and walking street.",
Mariam,Úc,10,"Roms are spacious, clean, and beautifully furnished. The view from my room to the street is very ok. Enthusiastic staff, my friend asked to buy specialties and food, they gave very detailed instructions. Next time I have the opportunity to go to Hanoi, I will choose to stay again",
Sharp,Vương Quốc Anh,10,"Good room cleaning service, friendly and polite tour consultant.",
Martynas,Lithuania,10,Very friendly and welcoming staff. Really good rooms in consideration to other hotels around. AC working perfectly. Rooms look spacious and modern.,
Max,Úc,10,"Excellent location, convenient to travel to tourist attractions and activities in the old town.",
Daryl,Úc,8,"Location. Friendly staff. Balcony (with chairs).
Clean. Good breakfast.","Aircon kept turning itself off and on.Stayed more off than on and on a hot night, not ideal.No amount of cancelling timer, etc, could fix it."
Ganesh,Ấn Độ,9,location was pretty convenient to go on walk to any corner of old quarter. staff was very courteous and attentive. i appreciate the overall service.,they could have increased few more items in menu for vegetarians in breakfast.
Emma,Ireland (Ai Len),10,"Very comfortable super king bed, hot powerful shower, friendly staff",
Bertha,Mỹ,10,"The room is clean and tidy, everything is brand new.",
Jeffrey,Mỹ,10,The room and bathroom are clean and fragrant. Super cute and adorable staff.,
Anoop,United Arab Emirates (Các Tiểu Vương Quốc Ả Rập Thống Nhất),9,Location,Na
Reece,Vương Quốc Anh,10,"Hotel in the old town. Convenient for transportation because we only walk. The day we arrived, it wasn't time to check in because we were walking back to the hotel in the rain, so we were both soaking wet. The owner and his staff enthusiastically kept our clothes and showed us where to change.",
Tom,Vương Quốc Anh,10,"Enthusiastic friendly staff, clean rooms, can leave cars overnight.",
Irina,Vương Quốc Anh,10,Very nice and comfortable hotel. Stayed there for four nights. Close to center and market. Lots of places to eat. Super bathroom! Very attentive and helpful staff. Helped to organise some tours around,Nothingstay in Sapa
Alfie,Vương Quốc Anh,10,"The room is beautiful and complete, just like the pictures online, quiet and cool. The hotel staff's behavior was also very good. When I arrived, there were guests who wanted to stay longer, so they gave me a better room category but still according to the agreed price, without any additional charges.",
Lilly,Úc,10,"Enthusiastic and professional staff. Spacious place, good value for money, location near the market. I recommend you to stay here for afforable price.",
Noora,Pháp,10,"The hotel is clean, big bed, full amenities, strong wifi, smart TV suitable for families with young children. The staff always help us when we have some troubles. My kids love the receptionist so much because he always give them some sweet.",
Xavier,Úc,10,"Friendly staff, enthusiastic support, easy early check in. Clean and quick housekeeping service. The rooms are nice, warm, not humid.",
Arta,Latvia,10,"Really great,  hospitable staff members. Porter was waiting every night in the  lobby. Clean and comfortable rooms. Great amenities.  I loved Vietnamese coffee.  The shower gel and shampoo were nice quality. 
Breakfast was nice with good choices. 
The location was perfect , next to the market and walking distance till main attraction places.",Could hear the noise from the kitchen in the mornings.
Jean,Pháp,10,"Super séjour, May was amazing, and the Spa is great ! 
Highly recommend !",
Diane,Mỹ,10,"The receptionist is super friendly and cute. The room has enough space for the two of us, is clean and has no smell.",
Tammy,Mỹ,10,"Hotel staff was so friendly and helping with every question we had with a smile. Especially Ms.Nga who did an extra effort to surprise us as it was my birthday (Which me did not mentioned upfront) hotel located very close to the beer street and other interesting spots, walking distance.",
Tina,Úc,10,"I loved the location… Old Quarter is so central, lively and beautiful. I love people watching this is a great spot for that!😃😃 our room was huge, and spotlessly clean. And the staff were incredibly friendly. Thank you for a great stay in Hanoi🤗",Nothing… it was perfect!
Jacob,Úc,10,"The location of the hotel was fantastic, it’s near the Old Quarter. Right near a lot of great eating spots, beer street (if you're interested in that night life), street market and a short stroll to the lake. The staff were friendly and the room was very nice for the price. Breakfast was ok.",
Finlay,Vương Quốc Anh,10,"We stayed here for 1 nights. The hotel’s location is amazing for traveling. The staff is super friendly and always ready to help. They booked a tour to Sapa for us, arranged a transfer to the airport after the tour. The room is quite small, but it has all the necessary amenities. We had breakfast included, and we liked it!",
Carlton,Mỹ,10,We have so much fun and we have many memories at the hotel too . We wish the hotel is always full success,
Anita,Mỹ,10,"I received dedicated support, the room was clean and beautiful, near Hoan Kiem Lake and places to eat. The owner even changed me to a bigger and more spacious room than the room I booked. Airport pick-up service was on time and pleasant",
Su,Malaysia,10,"Located near to dong xuan food street and local morning market. Staffs are friendly, helpful and attentive. Room is spacious, newly renovated, comfortable. Definitely value for money!",
Billy,Mỹ,10,The staff was incredibly helpful and friendly! Every staff here always smile with us,
Roy,Mỹ,10,The hotel near the night market and near the walking street. At there we have so many activity so my family have a great time in Hanoi. Beside the hotel host is kind and the staff always smile with us.,
Rajasekhar911,Ấn Độ,9,The location is at a walkable distance from the city center bus stop and street shops. Friendly staff ready to help with whatever you need. Great value for money,
Kosala,Úc,9,Antique looking  and the location it located,Little bit of chaos on street but it’s expected
Edward,Úc,10,"The room was very clean and comfortable, the location was great. The Hotel was very quiet",
Rebecca,Úc,9,"Due to its location in the old town, it is convenient for going to Hoan Kiem lake, Dong Xuan market and famous restaurants in the Old Town.",
Sebastian,Vương Quốc Anh,10,"The hotel has a convenient location for travel, around many delicious restaurants, near Ta Hien street, the hotel room is clean, the room deco is beautiful, the hotel staff is very friendly and enthusiastic.",
Lara,Úc,10,"The staff were extremely kind and friendly, they always help us with our luggage. The room and best were very comfortable and clean, the air conditioning worked well.",
Josephine,Mỹ,10,"The hotel is quiet, convenient for transportation. The hotel is located in the center of the old town, with easy access to famous places and restaurants.",
Brad,Mỹ,10,"I booked a nice and clean room with balcony to the street. Perfect location near the night market , I almost walked everywhere without the need for a car. All staff members are amazing and do great job. They also gave me great advice on activities. I even booked/notified on short notice: Airport transfers and 1 day trip to Ninh Binh.",
Jade,Vương Quốc Anh,10,"Upon entering the hotel, I was greeted by a warm and inviting atmosphere. The decor beautifully reflects local culture, with traditional elements that add character to the space. My room was immaculate, with attention to detail in cleanliness and comfort, creating a cozy retreat after a day of exploring.",
Robert,Mỹ,10,It offered the comfort of modern amenities while allowing me to experience the essence of the Old Quarter. I highly recommend this hotel to anyone looking for a memorable stay in the heart of the city.,
Eliza,Úc,9,"The hotel is ideally located, surrounded by charming streets filled with local shops, cafes, and markets. It’s just a short walk to popular attractions, making it easy to explore the rich history and lively atmosphere of the area.",
Henry,Vương Quốc Anh,10,"Nestled in the heart of the vibrant Old Quarter, this hotel offers the perfect blend of comfort and cultural immersion.",
Richard,Mỹ,10,"I was pleasantly surprised by the quality of this hotel given its affordable price. The room was spacious and well-maintained, and the hotel’s central location made it easy to explore Hanoi. The staff were attentive and provided excellent recommendations for local dining and attractions.",
Louis,Vương Quốc Anh,10,"The staff were welcoming, and the room was cozy. Fantastic location for sightseeing.",
Lucinda,Úc,10,"The location of this hotel is perfect for city exploration, with many attractions, restaurants, and shops just a short walk away. I enjoyed being in the heart of the action while having a cozy place to return to.",
Luke,Úc,10,"Clean rooms, great breakfast, and a central location. Will definitely stay here again.",
Priscilla,Mỹ,10,"Clean rooms, attentive staff, and a great breakfast. Highly recommended",
Lincoln,Úc,10,It offered the comfort of modern amenities while allowing me to experience the essence of the Old Quarter. I highly recommend this hotel to anyone looking for a memorable stay in the heart of the city.,
Esther,Mỹ,10,"The hotel is clean and the staff were friendly, they always smile with guest. The room is very comfortable. Quick and attentive service from the staff.",
