Name,Country,Rating,Pos_Review,Neg_Review
Katerina,Vương Quốc Anh,9.0,"Very good - central - location. Nice clean rooms; particularly liked the red accent (doors, window frames) throughout the property. Very helpful staff.",Very limited breakfast offer - no fresh juice or fresh fruit.
Graeme,Úc,10.0,"The cafe downstairs has a light, airy and spacious feel. It does have coffee/drinks though no food. The location was great - close to cafes and local restaurants, so accessing food was easy. The staff at Leiden were so helpful and hospitable, very welcoming too. The cleanliness and comfort of the homestay cafe was above average for where we have previously stayed in District 1.","It would be great if the cafe had some small, healthy snacks, although we'd rather they concentrate on the cleanliness, facilities and comfort of the apartments, which they do. There really isn't anything that we didn't like - it was a great experience."
Viktoriia,Nga,10.0,"Leiden Homestay&Cafe really stands out in the neighbourhood. It's bright, perfectly well-designed, and overall looks like a toy house. The staff are all amazing and very helpful. The room I had was very spacious and convenient. Clean modern bathroom, comfy bed. The room had quite a few windows overlooking neighbours' rooftop gardens, so you could choose to watch that or roll down the blinds. I've really enjoyed staying there. The place is located in a relatively quiet area which is still cental enough to walk to most places you'd be interested to see. It's not facing the main road (but is just around the corner), so it feels very peaceful. Thank you for the pleasant stay!",
Mengfei,Trung Quốc,10.0,"Very modern and clean room, detailed driven, and staff is very warm and welcoming. Love the part to share with you a list of local cuisine with name & google map.","No breakfast available, will enjoy a welcome drink - coffee downstairs."
Paul,Ireland (Ai Len),9.0,Excellent condition and location,Maybe have small breakfast options
Alexa,Mỹ,10.0,"Clean, comfortable, great location, friendly staff - had a great stay!",Everything was positive.
Glenys,Úc,10.0,Good location down a laneway with no traffic. Beautiful decor and comfortable bed.,
Ondřej,Cộng hoà Séc,10.0,"The most beautiful accommodation in a month of our stay in SE Asia. The room is absolutely stunning, good location, the cafe downstairs is fantastic. Wonderful design! They were short on staff when we arrived and our check-in was delayed - the staff was extremely apologetic, super-kind, and offered us free drinks in the cafe in the meantime. Fantastic experience.","Nothing to dislike, fabulous"
Beliah,Úc,10.0,Great space great service so clean and elegant. The staff member was so helpful and kind. Definitely recommend to everyone that is looking for an exceptional place to stay,
Nele,Đức,10.0,"Lovely rooms, really modern and bright and all the necessary amenities are provided. Also the staff are super friendly and kind and very responsive.
Would have loved to stay longer!",
Adrian,Úc,9.0,"Light, spacious, modern and tastefully decorated room. A quiet haven in the heart of the street craziness that is Saigon.",Minor quibbles. The bed was a little too firm for ageing joints. The TV was a non-event unless you had a Samsung account for screen sharing or prepared to enter your YouTube or Netflix login details. Wifi was occasionally patchy. All very minor inconveniences
Ollie&rach,Vương Quốc Anh,10.0,"Amazing welcome, fantastic staff, we arrived late at night and still had recommendations of where to eat at 11pm! Room was really comfy, bed, pillows etc. location was perfect, just enough out of the tourist area to eat and drink with locals but close enough for all the sights. Nice decor, cafe downstairs really cute, far enough from main street to not hear any noise at night. Free drinks and snacks in the room, you get a free drink with your stay from the cafe too and the coffee was really good. 24 HR security and always there to open the door for you so you don't have to worry about complex locking procedures or opening hours coming back later at night. Wish we'd had longer here! It was pretty much perfect!","Shower was a strange layout with the narrowest bit under the shower head, I'm a big guy and could fit but not much room, same for the towels, the biggest one available didn't quite cover me! Would have been really nice to have a free coffee each day as there's a cafe right downstairs. This is me being really picky because as you can see from the rating, everything was really fantastic."
Leonhard,Pháp,10.0,"All around excellent stay. Best hotel I’ve stayed at in Vietnam. Super clean, beautiful architecture, spacious room, safe neighborhood. The staff really went out of their way to make my stay as amazing as possible, by being available for questions via WhatsApp at any time and providing a host of fantastic recommendations at my every request. 
Would definitely stay again and recommend to anyone coming to Vietnam to do the same.",
Laurens,Hà Lan,9.0,Super friendly staff! Helped us with booking tours and a bus to the next location. They make good coffee’s!,
Keryn,Úc,9.0,Fresh contemporary furnishings. Very efficient management.,We would have preferred a breakfast option. I should have read the fine print more thoroughly.
Jack,Úc,10.0,"Beautiful, clean, and modern. They have a very high rating on booking.com and they deserve it.

The staff were so helpful and available on WhatsApp to help with any problems at all times. Thank you to Huy who helped me organise flowers and cake for my partners birthday last minute.

The cafe downstairs is lovely and serves great coffee.

It is in an excellent location in District 1 to walk to places for food and shopping.

The bathrooms are clean and modern and the beds are nice and soft. The rooms have nice high ceilings with big windows for lots of light. The furniture is really nice I wish I had it in my house back home.",Nothing! We liked it so much we are going back again when we return to Saigon.
Arturo,Tây Ban Nha,10.0,"Great location, very helpful as we arrived very early.",Nothing
Tan,Malaysia,9.0,Room is clean and comfortable. Will come back again!,Nothing✌🏻
Sanem,Thổ Nhĩ Kỳ,9.0,"Location, rooms, beds.",I would not recommend the laundry service.
Kathrin,Đức,10.0,"Beautiful homestay & café with tastefully decorated, light-filled, comfortable, and clean rooms in the midst of local life. We've rarely experienced hotel staff that is so authentically service-oriented, helpful, friendly, charming, and professional. We were extremely impressed and very happy with our choice. Try their signature coffee, it's very tasty.",
Sarah,Đức,10.0,"The interieur is beautiful, it was so clean and quiet! The stuff is amazing kind and the cafe in the basement serves delicious coffees!",Nothing
Shilpa,Vương Quốc Anh,9.0,Lovely rooms,No breakfast
Chiara,Tây Ban Nha,9.0,Great staff and their signature coffee sooooo good!,No room cleaning service but when you are on holiday still ok.
Amber,Úc,9.0,"Staff were very friendly and helpful! Very clean, good aircon and internet. Netflix and fairly central location.",Down an alleyway so a little lost when we first arrived by taxi from the airport.
Walter,Hà Lan,10.0,Perfect getaway in the heart of Ho Chi Minh City  for our family. We were on the 4th floor in a spacious loft where we could also come back and relax for a bit. Leiden Homestay was perfect for us as a quiet base to explore the buzzling city,
Angeliki,Hy Lạp,10.0,"Big, clean and comfortable rooms! Amazing coffee!",Nothing bad!
Wayne,Hồng Kông,10.0,"This was one of my favourite places that I stayed during my travels around Vietnam. For urban living it was perfect; it is just a 5 minutes Grab ride from Saigon Railway Station, 20 minutes Grab ride from Tan Son Nhat International Airport, and within comfortable walking distance to the War Remnants Museum and many other points of interest within District 1. I am especially grateful to the manager, Bao, for allowing me to check in extra early (for a small fee) after my overnight sleeper train that arrived in Ho Chi Minh at 4:00AM. It was such a beautiful room and everything I needed after a long train journey. I was particularly impressed by the interior design which looks chic, modern and clean and the room was well-organised with all the amenities. A small but important detail – I appreciated fitted bed sheets for the bed! The homestay is situated just a tiny distance from the street so it's central while still being quiet and peaceful.",
Nadezhda,Nga,10.0,"Everything! Very centrally located, well maintained, clean, a good Wifi.
Super helpful managers, easy to get in touch with any questions. 
Very stylish - many interesting details, and a nice cafe downstairs.
Highly recommended😊",Nothing
Sophie,Đức,10.0,This is the perfect hotel for a stay in Ho Chi Minh City. It's located in a small street and very quiet. The rooms were lovely!,
Mlisse,Pháp,10.0,"I loved everything about my stay, the room was very spacious, luminous and clean. Its a Homestay but had a lot of services and was better than some actual hotels that I’ve stayed at before. 
The location was great and the staff was incredibly nice and helpful.
Its the only place I recommend to stay if you come to Ho Chi Minh.",Nothing
Sophie,Vương Quốc Anh,10.0,"Beautiful, tranquil, quiet, clean",
Anna,Vương Quốc Anh,10.0,"We had an amazing stay - such a central location within walking distance of lots of main sights, yet tucked down a side street so nice and quiet. Room is extremely clean and comfortable. The hospitality of the staff could not be warmer, if ever we find ourselves in Vietnam again we will certainly be back.",
Alan,New Zealand,10.0,"clean and light and feeling of space
very helpful staff
lovely sheets
cool 
good location",nothing
Issac,Mỹ,10.0,Clean spacious beautiful rooms with very nice and accommodating staff,
Suzanne,Mỹ,10.0,"modern, spacious, comfortable",
Rebecca,Vương Quốc Anh,10.0,"All of it - staff the cafe under, the location, the room. Such a nice place to stay for such a reasonable price",It’s perfect
Rufus,Vương Quốc Anh,10.0,How close it was to the centre,Nothing
Alice,Vương Quốc Anh,9.0,"Lovely stay, with lovely staff and very clean!",
Paul,Ireland (Ai Len),10.0,"Large room, good ac, clean and very quiet. The 2 brothers running the place are the absolute best hosts one could meet.",
George,Vương Quốc Anh,10.0,"Staff were so helpful and friendly - gave a list of food recommendations which was great. Room was large, clean, and quiet.",
Aila,Úc,10.0,"The space was very clean and tidy! The staff were absolutely amazing, extremely accommodating, and kind.",
Ritsuko,Nhật Bản,10.0,"attentive staff, location, cleanliness, size of the room, way better than we expected",
Peter,Mỹ,10.0,"Huy, Bao, and all the staff were polite and helpful, from giving us tips about HCMC to helping us with our luggage. The room was beautiful and comfortable. We will definitely stay here again!",
Janelle,Úc,10.0,"Beautiful homestay, caring staff, spacious room with stunning decor. Incredibly comfortable beds ✔️. Quiet location. Wish we could have stayed longer!",
Gabrielle,Canada,10.0,"This is the best hotel I've been to in Vietnam. It is definitely more on the expensive side by Vietnamese standards, but you totally get what you're paying for (and I liked it better than other 4* hotels I went to afterwards). 

Rooms are very modern and clean, bed is very comfortable, bathroom was super. The manager Bao is a sweetheart and was VERY helpful with helping me with reservations. They were nice enough to let me shower in a room after I had checked out (before getting a night bus) for no extra charge, which I truly appreciated.

The café downstairs is very pleasant and drinks are tasty. There is always someone at the café to open up the door for you (24h).","Noise coming from outside early in the morning (BUT there was construction nearby and generally soundproofing isn't great in Vietnamese hotels, so it's very minor)."
Devin,Vương Quốc Anh,10.0,Light and airy room with fabtastic staff. Amazing coffee shop on the ground floor. Fantastic location in walking distance of most sites.,
Oliver,Vương Quốc Anh,10.0,Amazing stay - the staff were so helpful and the room was amazing (and spacious).,Nothing!
Benjamin,Singapore,10.0,"Located in a small corner just behind the hustle and bustle of a Main Street! Very accessible and convenient location. The homestay owner, Bao, was a delight always and the staff were very helpful throughout our stay. Property was very clean!",Nothing really! It was perfect! Would definitely stay again.
Jidapa,Úc,10.0,"Our stay was only 2 nights and the hospitality they’ve shown was top tier! Coming from a long flight we were extremely tired, they welcomed us with a cool drink in their cafe and an area to rest while our room was getting ready. 

They also give us a list of food to try in the area which was wonderful as this is our first time in Vietnam

They are well spoken in English so there was no language barrier and all staff are really nice.

The rooms are spacious and clean, exactly the same as the pictures.",The bed was a little hard for me but my partner loves it so it’s up to how you like it!
Stella,New Zealand,10.0,Cute little hotel tucked away from the craziness of Ho Chi Minh. We had a great three nights here. The bed was really comfortable and we slept very well. The staff were accomodating and helped with whatever we needed.,
Samantha,Úc,10.0,This property is phenomenal!! We were so sad to only be staying 1 night. Staff were lovely and helpful and the room is HUGE. Smart TV and comfortable bed. It almost felt like coming home. Would 1000% recommend.,
Dan,Canada,10.0,"We had a very nice 3 nights  at the Leiden Home Stay. The room  was lovely and comfortable and the coffee and tea they offered for sale down in the cafe were very good.  The brothers were very attentive and helpful  with arranging tours, suggesting places to eat and doing laundry for us on short notice . 
Being set back from the road, it was a quiet reprieve from the bustling city.",
Deborah,Vương Quốc Anh,10.0,The staff were so welcoming and couldn’t do enough for us. Just little touches like the welcome drink and complimentary snacks etc. were lovely. We had a great time &’would definitely recommend.,
Claudia,Đức,9.0,"It was such a lovely stay in a very big city, full of traffic and noises - it’s like a little island for a rest.",
David,Đức,9.0,"Beautiful and well decorated rooms. new house in a side street, so it is very calm. Super friendly staff!",No breakfast - but there are options close by.
Elena,Vương Quốc Anh,9.0,"Great Location, amazing room.",
Julia,Đức,10.0,"Leiden Homestay is a great accomodation in the middle of Ho Chi Minh City! Well hidden in a sidestreet it's the perfect location to rest after strolling around the buzzing city. The rooms are spacious, decorated with great attention to detail and had everything we needed. The hosts are really nice and gave great recommendations. And the coffee tastes really good :) We will definitely come back!",
Orla,Ireland (Ai Len),10.0,Very friendly and helpful staff. Room was clean and perfect for our stay. Would definitely stay here again!,"There was building work being done across the patio early in the morning that woke us, however, that is not something the hotel can control"
Cindy,Mexico,10.0,"Adding my voice to the choir, this hotel is great and staff are lovely. The room is spacious and had lots of natural light. Clean and comfortable linens, appreciated that the air con doesn't blow right onto the bed. Seems well maintained, has a functional set up and loved the little touches like providing rice cracker snacks. Also very handy to have a cafe on the ground floor.",
Lynne,Úc,10.0,"Loved everything about this homestay. The room was large,bright, and airy. The coffee shop on the ground floor made exceptional coffee. I highly recommend trying their Vietnamese white coffee made with 6 different milks. Delicious!
The two brothers who run the Leiden could not have been more welcoming and were very happy to give food recommendations, book taxis recommend sites to see etc. Bao   even put his own football app on the TV in our room so my husband could watch his weekend game.
The location is great being in District 1 but being down a lane way, you are away from the chaotic traffic noise of Saigon.
Would recommend this homestay to everyone young and old.",Loved everything
Carolyn,Vương Quốc Anh,10.0,"extremely clean, location is perfect - walking distance to all the major places of interest, staff couldn’t be kinder or more helpful
a fantastic introduction to Vietnam",nothing
Aleksandr,Nga,10.0,Good place. Cleaness. Friendly staff. I’ll still come back,
Anick,Thụy Sỹ,10.0,"Definitely recommend to stay here! The room was spacious, comfortable and clean. Everything is new! The owners are very friendly and helpful. Located within walking distance to most sights. No breakfast available but the coffee shop downstairs allow for a great start of the day!","Nothing, I would definitely come back!"
Paula,Bồ Đào Nha,10.0,"Comfortable, stylish, well maintained, large rooms and very friendly staff. 
AND one of the best coffee in Vietnam",
Lisabianchi,Ý,9.0,"Location was great. The owners have been extremely nice and helpful, they even gave us an extra room as ours wasn't available for the early check in at no extra cost.
The structure is extremely curated and clean.",
Joshua,Vương Quốc Anh,10.0,"Lovely, calming ambience. Staff were very helpful. Rooms had air conditioning and were very comfortable.",
Preetpal,Úc,10.0,"Absolutely everything! The hosts (2 brothers) were very hospitable and kind - real professionals at running a top-notch homestay which feels more like a hotel. The place is well-decorated, and competitively priced and feels like you are in a boutique hotel in Europe. Rooms are large, modern and clean. Located in District 1 you can almost walk anywhere and centrally located. I would highly recommend staying here - you won't regret it!",Nothing. It was perfect!
Naama,Israel,10.0,"An amazing place to stay in Ho chi minh! The room was beautiful, comfortable and clean. Great atmosphere, super nice and helpful staff. Highly recommend.",
Carlos,Hà Lan,9.0,Bed and room were very comfortable considering the price and the coffee in the cafe is amazing,It could be noisy at times when we were trying to sleep
Chris,Singapore,10.0,"The staff are amazing, the brothers who manage the place are extremely helpful, kind and good at their job. The location is great, walking distance to lots of major attractions and surrounded by food, coffee and drinks options. Despite being central it's pretty quiet and relaxed. 

The rooms are big and the Internet good as we had to work while there. Very clean and comfortable rooms for a good rate. Would stay again happily.",Nothing.
Erica,Mỹ,10.0,"The property is run by an amazing family! Everyone was very friendly, professional and kind. They go above and beyond to provide excellent service. As a solo traveler I felt safe & kind of like I was staying in a familiar place. The hotel is in a good location, close to key points in Ho Chi Minh with restaurant options close by. The facility is clean, modern and looks just like the photos on the site. I would highly recommended and would stay here again if I go back to Ho Chi Minh.",Loved everything!
Michelle,Vương Quốc Anh,10.0,"Absolutely fantastic place to stay in Saigon. Super clean, very comfortable bed, kind and helpful hosts and an absolutely haven on calm in this busy city. Didn't hear a thing from outside once in the room. Wonderful.","Nothing, it was fantastic"
Lucy,Vương Quốc Anh,10.0,"We loved our stay. When we arrived we foolishly didn't have cash to pay our Grab taxi (we thought we'd paid on card) and the hotel staff sorted it out for us immediately, without question. The staff were lovely and friendly. The room was spacious and well decorated. The hotel felt like a little oasis away from the city, yet it was well placed and walking distance to everything we wanted to see. We would definitely stay again.",
Weytmans,New Zealand,10.0,"Both Bao and Huy and their support staff are extremely friendly, without overdoing it. Their English is also very good. What we especially liked were the rooftop gardens of the neighbouring property. In a city of 10 million plus, any greenery around you is appreciated. And it was a joy to view the birds enjoying the rooftop garden as well.
The room was very spacious, more then we expected. Very helpful in recommending activities and restaurants.",Not applicable. Everything was superb!
Artturi,Phần Lan,10.0,"Really nice and clean hotel right in the center of HCMC and due to its location between other buildings the sounds of the city were greatly reduced.
Staff spoke very good English and were very friendly and helpful.
Signature drink, the white coffee was very tasty.","Arriving was a bit difficult because we did not know that cars can not drive up to the hotel. Our driver had a hard time finding the place.
Hotel is located behind other buildings and is only accessible on foot or scooters through narrow alley.
Location is also a positive because the traffic noise was not audible in the room."
Anna,Sri Lanka,10.0,"The hotel is new: our room was bright and modern, with everything you need (hair drier, tea making station, bamboo toothbrushes and toothpaste - nice bonus). Comfortable bed and pillows!
Location is super: close to the parks, city’s center and only 30mins from the airport!
Guys, who works there are not only friendly as it’s expected from the people who is in hospitality field - but really helpful and knowledgeable, they have sorted out many things for us!Communication was effortless and excellent!
We actually wanted to book the same room for our last night in Ho Ci Min but it has been already booked. Definitely recommended!",Nothing at all!
Karen,Canada,10.0,"Spotlessly clean, beautifully renovated rooms.
Very helpful brother team running a great cafe on the ground floor and the Hotel.",Nothing
Noel,Pháp,9.0,"Friendly people very near of you , natural and smiling",No breakfast
Alex,Đức,10.0,"Very clean, comfortable and cosy.",
Stephanie,Mỹ,10.0,The owners and staff were incredibly friendly and helpful. The location was walking distance from main attractions and good restaurants. Hotel was very quiet and bed was super comfortable. AC worked great. Also try their drinks in the cafe on site!,Nothing
Maciej,Thụy Sỹ,10.0,"We stayed for two nights in family suite and enjoyed it thoroughly. Staff is extremely welcoming and helpful. They always greet you with smile and are ready to help with any question or issue. Great hospitality.
Family suite is very spacious and modern. Two big beds are very comfortable and there are two bathrooms (and two A/C units). 
Even though this place is centrally located, neighborhood is quiet and offers a respite from the hustle and bustle of the city.
It was a perfect end to our holiday in Vietnam and Ho Chi Minh City. I can highly recommend it. Thank you very much for making our stay so nice! And they are serving a great coffee too :)",
Huiming,Đài Loan,10.0,"The style of interior. Kind of Scandinavia style, make me think about Denmark, very chilling and comfortable .",A little noisy when people walk by the door of our rooms.
Nane,Đức,10.0,"The MOST AMAZING place we had in whole Vietnam. The room was absolutely gorgeous and huge. The most comfy bed during our travels ever, huge TV with free Netflix. Very peaceful atmosphere in a quiet neighbourhood. As we’ve been travelling for three months already it was such a perfect place to relax and recharge our batteries. The staff goes above and beyond to make your stay as pleasant as possible and even bring you the delicious coffee from downstairs directly to your room. Great laundry service too! Can’t recommend it enough :)",
Roshan,Vương Quốc Anh,10.0,"A beautiful property. 
We had a very comfortable stay and the staff were lovely and very helpful. 
A very spacious and comfortable room.
It was perfect for our stay at HCMC.","The property is down an alley, just off the main road which confused us and our taxi driver.
Once you know this, it is not a problem at all."
Sandra,Úc,10.0,"Great location, down a small laneway back from the busy street. Super friendly and helpful staff.  Coffee shop served amazing coffee.","Dog barking a few houses down through the night.  Not a lot happening in this street or immediate area.  Caught a Grab to go to the restaurants, markets and cocktail bars near the river."
Heloisa,Brazil,10.0,The room is so big and beautiful. The brothers are welcoming and willing to help you with anything they can. We can see and feel the local life happening when we look at the neighborhood through the windows. Their coffee store downstairs serves delicious drinks iced or hot (try the one of white coffee!). Would definitely want to stay here again in a next visit to Ho Chi Minh.,None. Found it just perfect!
Vanessa,Đức,10.0,"Very nice room, lovingly furnished, very clean. The perfect place to relax after exploring the bustling city. We felt right at home. The staff were so helpful and fulfilled our every wish. It simply doesn't get any better than this!",Nothing!
Kylie,Úc,10.0,Awesome location!!!,I wish the cafe served food
Rachel,Mỹ,9.0,"The brothers that run the place are very helpful and accommodating to ensure a comfortable stay. The Anna room was clean, well maintained, comfortable and spacious. Leiden is tucked away off the main road which provided some sound barrier from the surrounding busy streets. The cafe downstairs is convenient and great.",
Swifty,Vương Quốc Anh,9.0,"Fantastic staff,  so friendly and helpful.  Nice spacious room.",Minor quibble but WiFi overloaded in the evening so streaming on TV doesn't work.
Lidiya,Bulgaria,8.0,"Nice hosts, very clean and cosy.
Good location","It was a too hot in the room and we have to put the AC on, however it smelled like mold."
Ynez,Úc,10.0,Favourite hotel I’ve ever stayed in! Perfect location and beautiful facilities. Staff were extremely helpful and offered amazing recommendations! I would definitely stay here again and recommend it to other friends and family!,
Katharine,Úc,10.0,Great location. Lovely room.,
Jeremy,Mỹ,10.0,"We had a fantastic stay at Leiden homestay! The staff was super kind and helpful, and they gave us great food recommendations! The location is central but quiet. The room was big, clean, and bright. Staying above a cafe also allowed us to wake up with delicious coffee steps away. Highly recommend!",
John,Mỹ,10.0,Fantastic Homestay in a quiet setting. And so helpful setting up transportation. Great suggestions about eating locally. Run and owned by a very lovely family.,
Timothy,Úc,10.0,"Beautifully appointed accommodation, spacious, great decor and everything you need for a comfortable stay. Lovely cafe downstairs too. Perfect location to access all the sites. The hosts were fantastic, knowledgeable and helpful. Highly recommend.",Nothing
Henry,Vương Quốc Anh,10.0,"Leiden Homestay was a little oasis away from the hustle and bustle of HCM. The rooms were bright, clean and very comfortable. The staff were super friendly and helpful and the local food recommendations were extremely delicious. Extremely good value for money and couldn’t recommend more.",Nothing - our stay was great.
Agnes,Đức,10.0,Everything was great! The rooms are super new and beautiful! The staff was kind and helpful! Thank you :),
Kathryn,Úc,10.0,"Clean, quiet, comfortable",Nothing
Jody,Úc,10.0,"This hidden gem is the perfect. We stayed for three nights and loved our stay. Set back in an alley so not so loud. Walking distance to markets etc (or just get a grab as the roads are chaos).
Easy to find & the most wondeful hosts. Very helpful.
Highly recommend",nothing
Paweł,Iceland (Ai-xơ-len),10.0,"We love style and design. Spacy room. Big bed. Very good lightning. Very nice and helpful owners. Playstation for kids. 
Although localization isn't in the center, there are food street, restaurants, coffees, shop in a walking distance. 
Don't miss the opportunity to try delicious drinks in their coffee. 
Everything (besides cleanliness) was better than we expected.","Cleanliness - a lot of someone's hairs in bathroom, quite dirty showerglass, bathroomswalls, fronts of cabinets, doors, unironed bed linens and with spots...  If the owners will work on cleanliness - everything will be perfect then."
El,United Arab Emirates (Các Tiểu Vương Quốc Ả Rập Thống Nhất),10.0,Loved the cleanliness and the cosy atmosphere! It was full on Christmas vibes and definitely home away from home. The location is central and super convenient and the building is super new!,
Sebastien,Hà Lan,10.0,"We received a warm welcome by the staff when we arrived (including a welcome drink, always nice!). They also recommended us some food to try and restaurants as well. The location of the homestay is also very convenient (valuable in such a large city). Bedroom is large enough including a more than decent bathroom size. We walked to most places.","Breakfast service could be nice :) but otherwise nothing to say, they are delivering a very good experience"
Jane,Vương Quốc Anh,10.0,The photos really don’t do it justice - it was beautiful and very comfortable. Would like to have stayed for longer.,Nothing - all excellent
Jigna,Ấn Độ,10.0,"The Leiden milk coffee was my favorite & their sweet little cafe on the ground floor too.
The place was very clean overall. 
Both boys Bao & Huy were very very helpful & Bao even went out of his way to order a Vietnamese delicacy for us that we had liked at Hanoi actually.
Good restaurant recommendations from Bao.
We truly had a great stay :)",Liked everything about this place
Jeep,Hà Lan,9.0,"Very clean and new hotel/homestay with lovely rooms in a very quiet area at the centre of a very busy city. Slept great, good shower and bathroom, very nice entrance with excellent coffee bar.","The room was a bit small versus the hotel I came from in HCM which was also a bit cheaper. The only two recommendation I can give are: 
1) to install some seats at the spectacular rooftop. Sitting there in the evening and drinking a coffee from the bar downstairs would be fantastic.
2) serve/offer some kind of breakfast."
Manago,Philippines,10.0,Had an amazing stay in Leiden. Our room is immaculate and stylish. We love their signature white coffee (our absolute fave!). Nice location. Good restaurant recommendations from Bao. Kind staff.,None☺️
Madeleine,Úc,10.0,Tranquil oasis in the middle of Saigon. Helpful hosts and a great neighbourhood. Would definitely come back!,
Tania,Úc,10.0,It was an excellent place to stay. Such a lovely bright big room. The shower had a continuous hot water system. Bao and Huy were exceptionally kind and helpful. Highly recommend this place to everyone!!,
Julie,Vương Quốc Anh,10.0,"The room is stunning, very modern, good quality, also nice and cool temperature after the heat of the city. Very quiet as down a lane.then you see the gorgeous red building with lots of windows and the coffee shop below, its superb. A free welcome drink and a white coffee recommended was so tasty, Very welcoming and a calm atmosphere. They will order you in food if you like. Couldn't do enough. You'd be better booking this than looking anywhere else. When we were there overheard people leaving and rebooking. Very central we could walk to all the main sites with half an hour. Also download GRAB equivalent of Uber really handy.",Nothing
Simon,Vương Quốc Anh,10.0,"Spacious, well decorated, clean, great service, laundry, left luggage. Also loved the location.","Nothing, highly recommended."
Emer,Ireland (Ai Len),10.0,"Incredible. Genuinely so far exceeded my expectations that I would never consider staying anywhere else when I come back to Ho Chi Minh - the staff were amazing. So friendly and helpful with anything needed from start to finish - from food recommendations to tourist attractions, tours, etc. The cafe below the homestay is beautiful and serves great coffee and pastries. I was in the Anna room - absolutely huge room, lovely comfortable bed and new furnishings, tv with Netflix. Bathroom had great features and amazing water pressure. Probably the best place I’ve stayed while travelling around South East Asia. Location is great, near enough to all the attractions that you can walk while also being in a quiet neighbourhood away from the noise - made sleeping a joy! The only downside is that my stay had to come to an end! Looking forward to coming back at some point for great service and a great stay.",
Loan,Úc,10.0,"Thank you for the amazing stay! Easily the best hosts I’ve met while travelling! The homestay was beautiful and cleaner than some 5 star hotels! 
The cute cafe downstairs has an amazing selection of drinks that’s so affordable too! ☺️",
Lily,Úc,10.0,"The room was beautiful, spacious and light filled. It was very comfortable, quiet and a central location. Bao as host was brilliant.",Nothing. All was great.
Rowan,Úc,10.0,"First experience in Vietnam, stayed for one night and came back again for another night before heading home! Great location, beautifully maintained, clean, friendly and wonderful hosts/staff. Couldn’t recommend more.",
Rachael,Úc,10.0,"Everything - the property is beautiful, clean, modern and central. Bao was an amazing host who gave lots of great recommendations. Our room was huge, bed comfy and aircon excellent. We will return :)",Nothing to dislike
Aleksandra,Vương Quốc Anh,10.0,"Convenient  location, stylish rooms, very clean, super helpful and friendly staff. Great coffee in their cafe downstairs (we are still yes to find better coffee in Vietnam!). Although the accommodation is in the city centre, it was quiet.",We liked everything but it would be nice for a complimentary breakfast to be included.
Esmee,Vương Quốc Anh,10.0,"We loved everything about this hotel! The building it is in is so cute, the red windows and doors add to the character of it so much. The cafe downstairs was lovely and we really appreciated the kind touch of a welcome drink! Make sure you try their signature white coffee, it’s so good we had it a second time. The room was lovely, very well decorated, charming and super comfy. The two brothers, Bao and Huy are so kind, welcoming, and friendly. They are lovely! We would love to stay again and highly recommend anyone who visits HCMC to stay here.",
Marydeth,Philippines,10.0,"Interior design, cleanliness and friendly staff/owner",None at all
Perrine,Pháp,10.0,"From A to Z, everything was amazing! 
The welcoming: so natural, big smiles and extremely helpful
The room: so clean, modern, spacious, exactly like the pics 
The location: very convenient and central, with a nice coffee on the ground floor",
Dennis,Đức,10.0,"Thanks for the amazing stay! The two brothers who run the homestay are super kind,  helpfull and gave us very good food recommandations. The cafe is also pretty - you need to try the siganture coffee! 😊 Rooms are big, clean and well equipped. The location is central, yet, the homestay is in a backyard so that it was very quiet. We had a very good time and absolutely recommand the Leiden!",
Faaiuaso,Úc,10.0,"The service from the brothers who run the homestay was outstanding. They are very helpful and are always smiling. The coffees from the Cafe are so good too.
We rebooked for when returned from hanoi and def be staying there again in future visits.  The facility is very clean,  spacious rooms, bed/pillows are so comfortable. Location is walking distance to many shops.
We highly recommended it.",Nothing all was good.
Wouter,Hà Lan,10.0,"Very pleasant stay in a recently renovated hotel with very kind personel, definitely recommended!",-
Meike,Hà Lan,10.0,"Very clean, welcoming and spacious room.
Maybe facilities such as towels, shampoo and soap, tea, snacks, kettle, blowdryer etc.
There was a big tv and airconditioning. The shower was great.
Then the staff. I have never met more HELPFUL, NICE and POLITE staff, they are determined to make your stay as comfortable as possible, ready for a nice chat and great tips for getting around HCMC, food and tours. We had the best time and felt immediately at home.",x
Megan,Vương Quốc Anh,10.0,"The property was very clean, homely, great location and the staff were very helpful and kind",Nothing it exceeded our expectations
Annabel,Vương Quốc Anh,10.0,"The staff were so welcoming, they had great recommendations and were always offering to help. The location was great and quiet. The room was as pictured with good facilities. The cafe downstairs was lovely, really good coffee! I'd recommend this place to anyone.",
信穎,Đài Loan,10.0,"Hosts are very kind and passionate.
Even we arrived very late they still waiting for us with passionate.
There’s a cafe at ground floor services high quality drinks.",Water heater is not stable.
Kellie,Úc,10.0,"This hotel is fantastic.  On arrival, we were so delighted with the sweet, charming appearance of a well built, beautifully fit-out hotel, tucked down a nice quiet alley way.  As soon as we entered the building, we knew we would be very comfortable here.  The family room is huge!  Enough space to completely stretch out.  We only had one night in transit but we would easily stay longer.  There are plenty of places to eat nearby and places to have a drink or a coffee and just go exploring.  The owners of the hotel were extremely lovely and couldn't have been more helpful or welcoming.  I would highly recommend this hotel for a base in Ho Chi Min City.  The signature coffee is a must!",
